Run;MethodName;Duration(ms);MemoryUsed(bytes)
973;GetParentsWithChildren;0,6294;24608
973;UpdateParentWithChildren;4,0868;49136
973;DeleteParentWithChildren;2,9184;57472
974;InsertParentWithChildren;3,9011;49304
974;GetParentsWithChildren;0,6491;24608
974;UpdateParentWithChildren;2,9024;49136
974;DeleteParentWithChildren;3,8124;57472
975;InsertParentWithChildren;4,4265;49304
975;GetParentsWithChildren;0,8296;24608
975;UpdateParentWithChildren;4,1646;49136
975;DeleteParentWithChildren;4,1980;57472
976;InsertParentWithChildren;4,5285;49304
976;GetParentsWithChildren;0,7466;24608
976;UpdateParentWithChildren;4,7794;49136
976;DeleteParentWithChildren;3,2553;57472
977;InsertParentWithChildren;4,3505;49304
977;GetParentsWithChildren;0,8873;24608
977;UpdateParentWithChildren;5,1501;53176
977;DeleteParentWithChildren;4,6469;57472
978;InsertParentWithChildren;4,7694;49304
978;GetParentsWithChildren;0,7512;24608
978;UpdateParentWithChildren;4,0654;53176
978;DeleteParentWithChildren;3,9457;57472
979;InsertParentWithChildren;5,0809;49304
979;GetParentsWithChildren;0,9067;24608
979;UpdateParentWithChildren;4,2924;53176
979;DeleteParentWithChildren;5,0670;57472
980;InsertParentWithChildren;4,4064;49304
980;GetParentsWithChildren;0,9315;24608
980;UpdateParentWithChildren;4,3902;53176
980;DeleteParentWithChildren;3,1092;57472
981;InsertParentWithChildren;4,0241;49304
981;GetParentsWithChildren;0,9167;24608
981;UpdateParentWithChildren;4,2473;53176
981;DeleteParentWithChildren;4,4441;57472
982;InsertParentWithChildren;5,2528;49304
982;GetParentsWithChildren;0,9067;24608
982;UpdateParentWithChildren;4,2108;53176
982;DeleteParentWithChildren;4,2953;57472
983;InsertParentWithChildren;4,1022;49304
983;GetParentsWithChildren;0,6321;24608
983;UpdateParentWithChildren;4,0359;53176
983;DeleteParentWithChildren;2,8743;57472
984;InsertParentWithChildren;4,2622;49304
984;GetParentsWithChildren;0,6816;24608
984;UpdateParentWithChildren;3,0827;53176
984;DeleteParentWithChildren;4,2952;57472
985;InsertParentWithChildren;4,7653;49304
985;GetParentsWithChildren;0,8074;24608
985;UpdateParentWithChildren;3,9937;53176
985;DeleteParentWithChildren;4,1851;57472
986;InsertParentWithChildren;4,0097;49304
986;GetParentsWithChildren;0,6605;24608
986;UpdateParentWithChildren;4,1713;53176
986;DeleteParentWithChildren;2,9725;57472
987;InsertParentWithChildren;3,9163;49304
987;GetParentsWithChildren;0,7114;24608
987;UpdateParentWithChildren;3,9793;53176
987;DeleteParentWithChildren;2,7962;57472
988;InsertParentWithChildren;4,2083;49304
988;GetParentsWithChildren;0,6609;24608
988;UpdateParentWithChildren;2,8298;53176
988;DeleteParentWithChildren;3,6710;57472
989;InsertParentWithChildren;4,4188;49304
989;GetParentsWithChildren;0,7351;24608
989;UpdateParentWithChildren;4,0133;53176
989;DeleteParentWithChildren;3,9873;57472
990;InsertParentWithChildren;3,9292;49304
990;GetParentsWithChildren;0,6685;24608
990;UpdateParentWithChildren;2,6606;53176
990;DeleteParentWithChildren;4,0261;57472
991;InsertParentWithChildren;5,5685;49304
991;GetParentsWithChildren;0,8668;20352
991;UpdateParentWithChildren;4,2750;53176
991;DeleteParentWithChildren;3,4317;57472
992;InsertParentWithChildren;3,9887;49304
992;GetParentsWithChildren;0,7293;24608
992;UpdateParentWithChildren;4,6973;49136
992;DeleteParentWithChildren;3,1301;57472
993;InsertParentWithChildren;4,2542;49304
993;GetParentsWithChildren;0,6581;24608
993;UpdateParentWithChildren;3,9245;49136
993;DeleteParentWithChildren;2,8341;57472
994;InsertParentWithChildren;3,9594;49304
994;GetParentsWithChildren;0,7233;24608
994;UpdateParentWithChildren;4,0374;49136
994;DeleteParentWithChildren;2,7752;57472
995;InsertParentWithChildren;4,0268;49304
995;GetParentsWithChildren;0,6511;24608
995;UpdateParentWithChildren;3,8970;53176
995;DeleteParentWithChildren;2,7404;57472
996;InsertParentWithChildren;3,9361;49304
996;GetParentsWithChildren;0,6065;24608
996;UpdateParentWithChildren;2,7025;53176
996;DeleteParentWithChildren;3,9017;57472
997;InsertParentWithChildren;4,6337;49304
997;GetParentsWithChildren;0,6772;24608
997;UpdateParentWithChildren;4,0462;53176
997;DeleteParentWithChildren;4,1986;57472
998;InsertParentWithChildren;4,6021;49304
998;GetParentsWithChildren;0,6663;24608
998;UpdateParentWithChildren;4,4194;53176
998;DeleteParentWithChildren;3,8449;57472
999;InsertParentWithChildren;3,8920;49304
999;GetParentsWithChildren;0,6508;24608
999;UpdateParentWithChildren;2,7430;53176
999;DeleteParentWithChildren;3,7356;57472
1000;InsertParentWithChildren;4,6466;49304
1000;GetParentsWithChildren;0,8365;24608
1000;UpdateParentWithChildren;3,8786;53176
1000;DeleteParentWithChildren;4,1006;57472
